Customer_ID,Customer_Name,Gender,Age,City,Segment,Plan_Type,Call_Minutes,SMS_Count,Data_Usage_GB,Monthly_Charge,Revenue,Cost,Profit,ARPU,Usage_Pattern,Profitability_Score,Rule_Date
CUST0345,Karthik Joshi,Female,52,Mumbai,Retail,Prepaid,349.0,156,10.56,1099,4379.98,2765.66,1614.3199999999997,312.86,Medium,30,2025-10-01
CUST0346,Priya Patel,Male,41,Hyderabad,Premium,Prepaid,194.1,165,10.48,899,9366.75,5826.85,3539.8999999999996,624.45,Medium,40,2025-10-01
CUST0347,Rajesh Sharma,Male,36,Mumbai,Premium,Postpaid,660.6,202,26.93,899,9509.83,8726.26,783.5699999999997,528.32,High,45,2025-10-01
CUST0348,Sneha Sharma,Female,51,Chennai,Premium,Prepaid,467.7,240,5.61,1299,14311.11,10268.36,4042.75,1100.85,High,60,2025-10-01
CUST0349,Meena Iyer,Male,20,Mumbai,Retail,Prepaid,191.8,34,12.36,899,15248.35,11980.0,3268.3500000000004,1270.7,Medium,45,2025-10-01
CUST0350,Rahul Joshi,Female,56,Bangalore,Retail,Postpaid,671.6,114,1.12,499,4788.86,1384.2,3404.66,435.35,High,25,2025-10-01
CUST0351,Rahul Joshi,Female,55,Delhi,Premium,Postpaid,504.0,155,17.37,699,14789.37,12401.91,2387.460000000001,1137.64,High,60,2025-10-01
CUST0352,Karthik Patel,Female,57,Bangalore,Premium,Prepaid,250.1,154,3.13,1099,10257.7,4440.53,5817.170000000001,789.05,Low,30,2025-10-01
CUST0353,Neha Joshi,Male,26,Jaipur,Premium,Postpaid,190.8,237,10.49,699,12752.97,11234.88,1518.0900000000001,981.0,Medium,30,2025-10-01
CUST0354,Meena Joshi,Male,48,Hyderabad,Business,Prepaid,426.7,60,13.78,699,15811.86,14236.43,1575.4300000000003,1317.65,High,50,2025-10-01
CUST0355,Rahul Pillai,Male,34,Kolkata,Business,Prepaid,482.8,190,6.69,299,12521.47,9151.55,3369.92,1138.32,High,40,2025-10-01
CUST0356,Rajesh Mehta,Male,21,Pune,Premium,Postpaid,464.9,141,26.2,1299,7505.78,4239.1,3266.6799999999994,750.58,High,65,2025-10-01
CUST0357,Rajesh Mehta,Female,35,Hyderabad,Business,Postpaid,163.6,104,9.31,299,16156.67,10184.15,5972.52,897.59,Medium,10,2025-10-01
CUST0358,Neha Pillai,Female,60,Delhi,Premium,Postpaid,431.6,83,15.58,499,8185.33,2204.2,5981.13,584.67,High,55,2025-10-01
CUST0359,Neha Sharma,Male,20,Mumbai,Premium,Postpaid,524.4,282,11.65,399,14255.37,13654.89,600.4800000000014,1018.24,High,60,2025-10-01
CUST0360,Priya Rao,Female,53,Kochi,Premium,Prepaid,663.4,283,15.75,399,13990.79,8762.9,5227.890000000001,699.54,High,55,2025-10-01
CUST0361,Karthik Mehta,Male,35,Lucknow,Premium,Postpaid,533.0,266,21.26,899,19960.5,16622.3,3338.2000000000007,998.02,High,55,2025-10-01
CUST0362,Meena Patel,Female,59,Bangalore,Business,Postpaid,99.5,247,28.82,1099,11014.75,7488.8,3525.95,579.72,High,40,2025-10-01
CUST0363,Meena Iyer,Female,24,Bangalore,Retail,Postpaid,434.8,161,19.12,699,18676.42,15803.71,2872.709999999999,1436.65,High,50,2025-10-01
CUST0364,Karthik Verma,Male,28,Chennai,Retail,Postpaid,163.8,290,25.3,399,5340.71,859.31,4481.4,485.52,High,30,2025-10-01
CUST0365,Neha Joshi,Male,56,Chennai,Premium,Postpaid,70.8,154,6.52,1099,11823.27,8801.3,3021.970000000001,985.27,Medium,30,2025-10-01
CUST0366,Arjun Verma,Female,34,Jaipur,Retail,Prepaid,655.9,93,17.79,1299,16887.59,16044.8,842.7900000000009,993.39,High,45,2025-10-01
CUST0367,Priya Iyer,Female,33,Chennai,Retail,Prepaid,305.0,88,27.52,399,15340.93,12616.75,2724.1800000000003,958.81,High,20,2025-10-01
CUST0368,Karthik Patel,Female,29,Lucknow,Retail,Postpaid,542.4,181,25.08,399,8050.12,3940.3,4109.82,473.54,High,45,2025-10-01
CUST0369,Neha Sharma,Female,52,Lucknow,Retail,Prepaid,321.7,85,22.97,1299,7195.97,4364.88,2831.09,719.6,High,30,2025-10-01
CUST0370,Sneha Rao,Male,49,Mumbai,Business,Prepaid,517.1,137,5.15,699,6282.94,519.22,5763.719999999999,483.3,High,25,2025-10-01
CUST0371,Neha Iyer,Male,36,Lucknow,Premium,Prepaid,661.7,191,16.68,1599,17599.27,12769.69,4829.58,1257.09,High,80,2025-10-01
CUST0372,Meena Verma,Male,54,Kochi,Retail,Postpaid,320.4,111,27.02,699,11128.15,6699.38,4428.7699999999995,1011.65,High,45,2025-10-01
CUST0373,Anjali Reddy,Male,48,Lucknow,Retail,Postpaid,298.9,254,29.89,899,4912.11,2885.78,2026.3299999999995,258.53,High,20,2025-10-01
CUST0374,Rahul Reddy,Male,41,Delhi,Retail,Postpaid,529.0,150,14.67,399,9304.48,6526.73,2777.75,715.73,High,35,2025-10-01
CUST0375,Neha Reddy,Female,46,Kochi,Retail,Postpaid,658.5,145,29.16,1299,9142.53,7039.84,2102.6900000000005,537.8,High,45,2025-10-01
CUST0376,Meena Joshi,Female,46,Chennai,Retail,Postpaid,666.5,258,15.98,499,8845.99,7385.76,1460.2299999999996,491.44,High,35,2025-10-01
CUST0377,Arjun Pillai,Male,42,Delhi,Business,Prepaid,647.0,174,27.74,1099,16580.18,12034.71,4545.470000000001,1658.02,High,70,2025-10-01
CUST0378,Neha Rao,Female,47,Jaipur,Retail,Postpaid,154.3,142,10.98,1299,12145.08,9275.59,2869.49,607.25,Medium,30,2025-10-01
CUST0379,Deepak Reddy,Male,32,Kolkata,Premium,Prepaid,140.3,247,9.3,699,6471.63,5367.35,1104.2799999999997,404.48,Medium,10,2025-10-01
CUST0380,Priya Reddy,Female,49,Jaipur,Retail,Postpaid,227.7,250,14.75,699,8467.35,6663.52,1803.83,445.65,Medium,20,2025-10-01
CUST0381,Neha Mehta,Male,42,Chennai,Premium,Prepaid,505.0,24,23.64,1599,15985.76,10400.23,5585.530000000001,1229.67,High,80,2025-10-01
CUST0382,Karthik Iyer,Male,28,Pune,Business,Prepaid,194.2,36,25.83,499,17237.07,14187.45,3049.619999999999,907.21,High,30,2025-10-01
CUST0383,Karthik Patel,Male,32,Delhi,Business,Postpaid,140.0,10,3.29,499,6955.14,3052.83,3902.3100000000004,579.6,Low,10,2025-10-01
CUST0384,Sneha Mehta,Male,45,Bangalore,Retail,Prepaid,665.5,172,19.49,1099,5499.41,3920.38,1579.0299999999997,392.81,High,45,2025-10-01
CUST0385,Anjali Rao,Male,39,Jaipur,Retail,Prepaid,147.7,273,12.46,699,10570.78,5557.58,5013.200000000001,704.72,Medium,30,2025-10-01
CUST0386,Priya Verma,Female,47,Lucknow,Premium,Postpaid,66.1,92,2.65,699,19401.87,17679.65,1722.2199999999975,1141.29,Low,15,2025-10-01
CUST0387,Sneha Kumar,Male,26,Jaipur,Premium,Postpaid,306.3,36,21.74,899,7864.49,2845.25,5019.24,491.53,High,40,2025-10-01
CUST0388,Priya Iyer,Female,46,Kochi,Premium,Prepaid,560.5,40,17.64,499,4105.06,-1757.74,5862.8,273.67,High,55,2025-10-01
CUST0389,Priya Joshi,Male,52,Bangalore,Premium,Postpaid,100.2,214,5.66,699,14662.62,10985.62,3677.0,862.51,Medium,20,2025-10-01
CUST0390,Deepak Verma,Female,55,Kochi,Business,Prepaid,615.0,53,19.81,1599,3454.08,-75.29,3529.37,230.27,High,55,2025-10-01
CUST0391,Priya Mehta,Male,27,Lucknow,Premium,Prepaid,407.4,221,26.78,1599,8368.53,5624.43,2744.1000000000004,492.27,High,55,2025-10-01
CUST0392,Meena Mehta,Male,60,Hyderabad,Business,Postpaid,335.1,137,14.41,1299,13772.28,9848.72,3923.5600000000013,1147.69,Medium,55,2025-10-01
CUST0393,Rajesh Pillai,Female,31,Bangalore,Premium,Prepaid,394.6,233,13.05,299,15361.02,11844.19,3516.83,1097.22,Medium,55,2025-10-01
CUST0394,Arjun Verma,Female,22,Jaipur,Business,Postpaid,197.7,218,27.89,699,18712.49,15143.94,3568.550000000001,1439.42,High,45,2025-10-01
CUST0395,Anjali Joshi,Male,23,Mumbai,Premium,Postpaid,89.1,266,1.83,899,3415.75,1292.0,2123.75,341.57,Low,0,2025-10-01
CUST0396,Rajesh Verma,Male,25,Pune,Retail,Postpaid,636.1,201,23.74,1599,17873.91,15615.53,2258.379999999999,1624.9,High,60,2025-10-01
CUST0397,Karthik Joshi,Female,59,Pune,Business,Postpaid,469.9,60,26.34,299,7176.43,6357.18,819.25,478.43,High,35,2025-10-01
CUST0398,Neha Patel,Male,48,Delhi,Business,Prepaid,76.6,225,26.8,499,5335.1,-431.21,5766.31,280.79,High,30,2025-10-01
CUST0399,Neha Pillai,Female,50,Chennai,Business,Postpaid,545.7,219,19.12,399,9057.11,3857.18,5199.93,696.7,High,45,2025-10-01
CUST0400,Rahul Kumar,Male,42,Pune,Premium,Prepaid,291.1,171,1.18,399,10881.25,6032.16,4849.09,572.7,Low,20,2025-10-01
CUST0401,Arjun Rao,Female,48,Lucknow,Retail,Prepaid,352.8,168,7.94,1099,18924.76,13782.86,5141.899999999998,1455.75,Medium,35,2025-10-01
CUST0402,Sneha Verma,Female,45,Lucknow,Business,Postpaid,211.9,135,24.59,1299,11861.5,10320.47,1541.0300000000007,1078.32,High,45,2025-10-01
CUST0403,Priya Joshi,Male,54,Jaipur,Premium,Postpaid,683.2,68,21.21,1599,4946.67,381.49,4565.18,329.78,High,65,2025-10-01
CUST0404,Deepak Reddy,Male,31,Chennai,Retail,Prepaid,107.5,26,13.2,1599,5436.39,4258.51,1177.88,271.82,Medium,30,2025-10-01
CUST0405,Rajesh Sharma,Male,51,Kolkata,Premium,Prepaid,312.7,85,17.97,699,5247.77,2927.19,2320.5800000000004,403.67,High,30,2025-10-01
CUST0406,Meena Rao,Male,48,Kolkata,Premium,Postpaid,428.2,234,5.05,1599,4545.17,1182.13,3363.04,303.01,High,45,2025-10-01
CUST0407,Meena Joshi,Female,32,Pune,Premium,Prepaid,507.6,235,29.04,699,6930.66,5169.54,1761.12,577.55,High,45,2025-10-01
CUST0408,Karthik Sharma,Female,51,Hyderabad,Business,Prepaid,581.9,83,7.28,299,12803.28,9726.58,3076.7000000000007,1163.93,High,40,2025-10-01
CUST0409,Meena Pillai,Female,34,Delhi,Premium,Postpaid,84.5,12,27.44,1099,11448.02,6941.68,4506.34,954.0,High,50,2025-10-01
CUST0410,Sneha Pillai,Female,57,Delhi,Premium,Postpaid,406.2,22,17.61,1299,6573.24,2776.46,3796.7799999999997,386.66,High,65,2025-10-01
CUST0411,Rahul Verma,Female,27,Chennai,Retail,Prepaid,435.5,66,20.04,299,19567.52,15169.98,4397.540000000001,1151.03,High,60,2025-10-01
CUST0412,Karthik Mehta,Male,27,Pune,Retail,Prepaid,323.1,174,29.69,299,11476.09,8653.38,2822.710000000001,675.06,High,20,2025-10-01
CUST0413,Arjun Patel,Male,48,Pune,Retail,Prepaid,613.9,131,16.65,399,14966.8,10658.76,4308.039999999999,1069.06,High,60,2025-10-01
CUST0414,Karthik Rao,Female,21,Bangalore,Premium,Prepaid,94.1,222,2.93,899,14566.53,11875.62,2690.91,809.25,Low,0,2025-10-01
CUST0415,Karthik Iyer,Male,56,Chennai,Retail,Prepaid,547.6,72,6.74,1299,19091.29,14301.25,4790.040000000001,1060.63,High,50,2025-10-01
CUST0416,Meena Sharma,Male,35,Kolkata,Business,Prepaid,90.9,218,10.71,299,17335.22,12796.61,4538.610000000001,1733.52,Medium,45,2025-10-01
CUST0417,Anjali Joshi,Female,41,Bangalore,Business,Prepaid,547.7,222,13.26,1599,9350.73,7548.71,1802.0199999999995,850.07,High,45,2025-10-01
CUST0418,Arjun Reddy,Female,38,Mumbai,Retail,Postpaid,368.3,253,14.47,1099,3269.95,-1649.14,4919.09,327.0,Medium,40,2025-10-01
CUST0419,Rajesh Sharma,Female,21,Kochi,Retail,Prepaid,246.8,116,1.75,299,10997.66,6057.68,4939.98,578.82,Low,10,2025-10-01
CUST0420,Karthik Kumar,Female,36,Chennai,Retail,Prepaid,292.2,52,6.38,499,16430.72,11593.56,4837.160000000002,1369.23,Medium,25,2025-10-01
CUST0421,Meena Kumar,Male,50,Pune,Retail,Postpaid,257.6,111,29.58,499,6387.26,2622.27,3764.9900000000002,399.2,High,30,2025-10-01
CUST0422,Priya Patel,Female,24,Bangalore,Premium,Prepaid,330.2,214,17.1,1599,10810.99,6276.92,4534.07,1081.1,High,65,2025-10-01
CUST0423,Rahul Verma,Male,26,Jaipur,Business,Prepaid,502.3,36,6.24,299,10595.01,5262.32,5332.6900000000005,529.75,High,25,2025-10-01
CUST0424,Rajesh Verma,Male,60,Kolkata,Business,Prepaid,524.3,281,27.99,1599,4444.74,3927.13,517.6099999999997,341.9,High,45,2025-10-01
CUST0425,Anjali Pillai,Male,34,Lucknow,Business,Postpaid,697.4,154,3.54,1099,15486.31,11514.86,3971.449999999999,967.89,High,35,2025-10-01
CUST0426,Karthik Kumar,Female,60,Chennai,Retail,Postpaid,616.1,194,28.83,1599,14070.95,13161.41,909.5400000000009,1082.38,High,60,2025-10-01
CUST0427,Deepak Kumar,Male,21,Mumbai,Business,Prepaid,378.1,276,21.27,899,17239.24,13894.06,3345.180000000002,1014.07,High,45,2025-10-01
CUST0428,Neha Sharma,Male,56,Hyderabad,Business,Postpaid,682.1,98,13.72,499,14741.33,13142.92,1598.4099999999999,1340.12,High,50,2025-10-01
CUST0429,Anjali Sharma,Male,59,Jaipur,Retail,Prepaid,222.1,232,3.32,1099,3249.36,-398.64,3648.0,270.78,Low,20,2025-10-01
CUST0430,Rahul Verma,Female,35,Pune,Business,Postpaid,679.0,129,7.26,899,11688.08,7438.94,4249.14,899.08,High,25,2025-10-01
CUST0431,Karthik Patel,Male,23,Pune,Retail,Postpaid,403.8,170,22.47,1599,8763.51,7067.27,1696.2399999999998,486.86,High,45,2025-10-01
CUST0432,Karthik Reddy,Female,45,Hyderabad,Retail,Prepaid,575.1,116,11.6,499,8744.44,8172.14,572.3000000000002,728.7,High,35,2025-10-01
CUST0433,Sneha Pillai,Male,33,Bangalore,Retail,Postpaid,268.2,248,11.05,499,4969.0,3385.8,1583.1999999999998,248.45,Medium,20,2025-10-01
CUST0434,Deepak Patel,Female,32,Delhi,Retail,Prepaid,597.5,43,27.5,399,5560.09,1698.17,3861.92,427.7,High,45,2025-10-01
CUST0435,Rahul Sharma,Male,41,Bangalore,Business,Prepaid,327.7,278,20.21,399,5266.18,1305.78,3960.4000000000005,292.57,High,30,2025-10-01
CUST0436,Anjali Patel,Male,22,Delhi,Business,Postpaid,582.4,209,15.51,499,19913.58,14732.81,5180.770000000002,995.68,High,45,2025-10-01
CUST0437,Rahul Patel,Female,34,Pune,Business,Postpaid,427.5,298,27.22,499,16438.1,14910.52,1527.579999999998,913.23,High,35,2025-10-01
CUST0438,Meena Joshi,Female,46,Lucknow,Premium,Prepaid,609.9,175,20.89,299,11832.41,7482.42,4349.99,657.36,High,55,2025-10-01
CUST0439,Rajesh Kumar,Female,48,Delhi,Premium,Prepaid,331.9,233,17.15,299,12419.73,11754.32,665.4099999999999,1129.07,High,45,2025-10-01
CUST0440,Neha Iyer,Female,20,Delhi,Premium,Prepaid,294.2,290,3.55,499,17803.17,16746.72,1056.449999999997,1186.88,Low,25,2025-10-01
CUST0441,Arjun Pillai,Male,20,Kolkata,Premium,Prepaid,634.7,72,26.36,899,15771.35,14924.63,846.7200000000012,830.07,High,45,2025-10-01
CUST0442,Sneha Reddy,Female,40,Pune,Business,Prepaid,151.5,160,11.4,399,6431.24,3937.37,2493.87,321.56,Medium,20,2025-10-01
CUST0443,Rahul Reddy,Female,25,Bangalore,Premium,Prepaid,582.8,24,17.16,699,9331.59,4944.66,4386.93,466.58,High,55,2025-10-01
CUST0444,Neha Sharma,Female,25,Lucknow,Premium,Prepaid,304.1,144,16.09,299,18735.24,16117.62,2617.620000000001,1338.23,High,45,2025-10-01
CUST0445,Karthik Rao,Male,37,Kolkata,Premium,Prepaid,652.3,291,16.24,299,15917.89,11876.43,4041.459999999999,1136.99,High,70,2025-10-01
CUST0446,Rajesh Verma,Female,34,Kolkata,Retail,Postpaid,123.9,151,13.86,399,19632.74,15958.5,3674.2400000000016,1090.71,Medium,45,2025-10-01
CUST0447,Priya Rao,Male,26,Kolkata,Premium,Postpaid,199.2,221,14.08,499,15817.55,14586.17,1231.3799999999992,1129.83,Medium,45,2025-10-01
CUST0448,Anjali Mehta,Male,47,Bangalore,Premium,Prepaid,494.5,14,10.56,699,12311.15,7739.2,4571.95,1231.12,High,70,2025-10-01
CUST0449,Rajesh Pillai,Male,45,Kolkata,Business,Postpaid,112.2,283,28.44,1299,16564.48,15721.99,842.4899999999998,1035.28,High,45,2025-10-01
CUST0450,Deepak Sharma,Female,52,Lucknow,Premium,Prepaid,681.4,146,26.28,1099,19283.93,13293.96,5989.970000000001,1377.42,High,80,2025-10-01
CUST0451,Anjali Rao,Female,44,Bangalore,Business,Prepaid,240.8,133,27.48,299,7683.75,6346.02,1337.7299999999996,512.25,High,20,2025-10-01
CUST0452,Anjali Joshi,Female,29,Bangalore,Retail,Postpaid,281.1,206,11.08,1299,3349.03,-1368.06,4717.09,304.46,Medium,40,2025-10-01
CUST0453,Neha Joshi,Female,26,Lucknow,Premium,Prepaid,634.3,87,19.09,1299,17081.96,11504.33,5577.629999999999,1423.5,High,80,2025-10-01
CUST0454,Meena Kumar,Female,50,Pune,Premium,Postpaid,522.8,230,24.15,1599,16315.87,12697.81,3618.0600000000013,1019.74,High,80,2025-10-01
CUST0455,Karthik Sharma,Male,22,Hyderabad,Premium,Postpaid,338.3,229,2.73,699,8326.62,4611.32,3715.300000000001,489.8,Low,20,2025-10-01
CUST0456,Karthik Patel,Female,26,Mumbai,Retail,Prepaid,343.5,194,11.12,899,16960.87,13828.24,3132.629999999999,1413.41,Medium,45,2025-10-01
CUST0457,Neha Joshi,Male,32,Delhi,Retail,Prepaid,401.2,253,22.9,1599,8131.8,6100.99,2030.8100000000004,478.34,High,45,2025-10-01
CUST0458,Anjali Pillai,Male,50,Pune,Business,Prepaid,79.1,214,14.0,299,15043.65,14489.25,554.3999999999996,884.92,Medium,20,2025-10-01
CUST0459,Deepak Pillai,Female,27,Chennai,Premium,Postpaid,228.5,25,23.5,1599,19734.42,14054.8,5679.619999999999,1644.53,High,65,2025-10-01
CUST0460,Anjali Rao,Female,54,Delhi,Business,Prepaid,169.7,128,19.23,1299,11403.44,8181.71,3221.7300000000005,1140.34,High,55,2025-10-01
CUST0461,Priya Joshi,Male,31,Jaipur,Retail,Postpaid,294.7,247,19.98,399,19303.86,13430.52,5873.34,1206.49,High,45,2025-10-01
CUST0462,Priya Mehta,Male,47,Bangalore,Business,Prepaid,570.5,10,12.48,699,16922.41,16080.41,842.0,1410.2,High,50,2025-10-01
CUST0463,Anjali Mehta,Female,42,Lucknow,Premium,Postpaid,576.7,203,18.54,299,9845.27,7787.64,2057.63,757.33,High,45,2025-10-01
CUST0464,Sneha Mehta,Male,48,Jaipur,Business,Prepaid,625.2,205,23.8,699,16778.53,15815.44,963.0899999999983,1290.66,High,50,2025-10-01
CUST0465,Arjun Verma,Female,37,Pune,Business,Postpaid,524.7,17,26.47,499,12063.55,8323.08,3740.4699999999993,1206.36,High,60,2025-10-01
CUST0466,Neha Iyer,Female,50,Mumbai,Premium,Prepaid,368.8,131,2.33,699,4960.44,710.48,4249.959999999999,248.02,Low,20,2025-10-01
CUST0467,Sneha Mehta,Female,52,Bangalore,Business,Postpaid,231.0,172,20.09,1299,11872.58,9279.03,2593.5499999999993,593.63,High,30,2025-10-01
CUST0468,Neha Mehta,Female,44,Jaipur,Premium,Prepaid,500.7,15,2.64,499,6645.09,5252.21,1392.88,664.51,High,25,2025-10-01
CUST0469,Rahul Rao,Male,26,Delhi,Premium,Prepaid,456.4,67,23.18,1299,9119.99,5266.48,3853.51,912.0,High,65,2025-10-01
CUST0470,Rahul Joshi,Female,46,Lucknow,Business,Postpaid,527.0,15,20.2,899,8122.9,7280.98,841.9200000000001,507.68,High,35,2025-10-01
CUST0471,Anjali Kumar,Female,53,Hyderabad,Business,Postpaid,628.5,152,22.16,699,19407.18,15384.3,4022.880000000001,1141.6,High,60,2025-10-01
CUST0472,Priya Verma,Male,23,Jaipur,Premium,Prepaid,144.8,294,7.65,399,15348.33,12109.86,3238.4699999999993,807.81,Medium,20,2025-10-01
CUST0473,Anjali Verma,Female,30,Kolkata,Premium,Postpaid,326.8,199,17.65,499,5851.9,5062.39,789.5099999999993,365.74,High,30,2025-10-01
CUST0474,Arjun Verma,Male,45,Mumbai,Premium,Prepaid,406.2,156,3.47,899,10360.32,9368.42,991.8999999999996,647.52,High,25,2025-10-01
CUST0475,Arjun Pillai,Female,20,Chennai,Premium,Prepaid,397.4,110,7.5,699,12477.69,9236.92,3240.7700000000004,733.98,Medium,20,2025-10-01
CUST0476,Neha Sharma,Male,21,Jaipur,Premium,Postpaid,522.3,244,2.45,499,11385.97,7786.43,3599.539999999999,599.26,High,35,2025-10-01
CUST0477,Rajesh Joshi,Female,52,Chennai,Premium,Postpaid,270.1,103,19.82,1599,6254.61,4642.68,1611.9299999999994,481.12,High,40,2025-10-01
CUST0478,Karthik Mehta,Female,50,Lucknow,Retail,Prepaid,370.6,72,21.41,299,14198.94,8206.36,5992.58,747.31,High,30,2025-10-01
CUST0479,Rahul Iyer,Male,21,Jaipur,Business,Prepaid,427.0,289,9.46,399,4452.16,-860.9,5313.0599999999995,261.89,High,25,2025-10-01
CUST0480,Karthik Sharma,Male,43,Lucknow,Premium,Postpaid,471.7,219,24.51,1599,17348.72,14924.82,2423.9000000000015,1445.73,High,70,2025-10-01
CUST0481,Karthik Verma,Female,52,Mumbai,Business,Postpaid,295.1,168,6.01,399,9305.23,5360.29,3944.9399999999996,620.35,Medium,10,2025-10-01
CUST0482,Karthik Reddy,Male,54,Bangalore,Premium,Postpaid,54.5,179,19.85,1299,14948.24,9467.63,5480.610000000001,830.46,High,50,2025-10-01
CUST0483,Meena Verma,Female,50,Jaipur,Retail,Prepaid,494.9,59,16.31,1099,16848.0,14610.77,2237.2299999999996,1684.8,High,60,2025-10-01
CUST0484,Meena Sharma,Male,21,Bangalore,Premium,Postpaid,294.8,87,6.59,299,7416.66,3200.89,4215.77,463.54,Medium,20,2025-10-01
CUST0485,Deepak Reddy,Male,33,Bangalore,Retail,Prepaid,147.4,129,13.17,699,8836.01,3022.15,5813.860000000001,736.33,Medium,30,2025-10-01
CUST0486,Karthik Rao,Male,22,Lucknow,Premium,Postpaid,577.2,295,17.71,1599,19977.12,16641.33,3335.7899999999972,998.86,High,65,2025-10-01
CUST0487,Neha Patel,Male,53,Hyderabad,Retail,Prepaid,221.3,57,21.21,399,4824.21,880.68,3943.53,402.02,High,30,2025-10-01
CUST0488,Deepak Rao,Male,57,Bangalore,Premium,Prepaid,79.4,287,7.56,1599,12042.25,9727.63,2314.620000000001,602.11,Medium,20,2025-10-01
CUST0489,Neha Mehta,Female,30,Jaipur,Retail,Prepaid,90.6,49,26.85,299,9779.23,5744.36,4034.87,611.2,High,30,2025-10-01
CUST0490,Meena Reddy,Female,38,Chennai,Premium,Prepaid,490.2,127,22.37,299,16579.51,14547.95,2031.5599999999977,872.61,High,45,2025-10-01
CUST0491,Sneha Reddy,Male,26,Delhi,Premium,Postpaid,554.8,284,11.63,1099,16659.62,15727.17,932.4499999999989,1189.97,High,70,2025-10-01
CUST0492,Sneha Kumar,Female,30,Pune,Business,Prepaid,681.0,237,20.24,399,13790.49,9712.24,4078.25,985.03,High,45,2025-10-01
CUST0493,Anjali Iyer,Female,40,Chennai,Retail,Postpaid,443.3,14,14.89,399,3663.48,-1083.68,4747.16,244.23,High,45,2025-10-01
CUST0494,Rajesh Rao,Female,36,Pune,Retail,Postpaid,294.5,289,21.62,1099,11716.49,6663.13,5053.36,650.92,High,40,2025-10-01
CUST0495,Meena Sharma,Female,31,Pune,Business,Prepaid,433.1,132,15.25,299,16416.33,13981.69,2434.6400000000012,1094.42,High,50,2025-10-01
CUST0496,Arjun Patel,Male,59,Bangalore,Premium,Prepaid,339.8,55,2.4,1099,7158.01,5098.79,2059.2200000000003,376.74,Low,20,2025-10-01
CUST0497,Neha Pillai,Female,23,Hyderabad,Retail,Postpaid,638.4,164,10.37,399,10031.88,7363.84,2668.039999999999,911.99,High,35,2025-10-01
CUST0498,Rahul Pillai,Female,58,Bangalore,Premium,Postpaid,377.3,189,8.05,1599,7616.55,5373.61,2242.9400000000005,544.04,Medium,20,2025-10-01
CUST0499,Sneha Patel,Female,25,Lucknow,Business,Prepaid,264.0,66,1.91,1299,12852.13,10925.53,1926.5999999999985,1071.01,Low,25,2025-10-01
CUST0500,Priya Pillai,Male,60,Hyderabad,Premium,Prepaid,656.0,257,29.36,299,4328.21,3599.0,729.21,254.6,High,45,2025-10-01
CUST0501,Rahul Iyer,Male,21,Jaipur,Retail,Prepaid,686.3,29,19.78,699,3952.13,493.02,3459.11,329.34,High,45,2025-10-01
CUST0502,Neha Reddy,Female,47,Delhi,Premium,Prepaid,84.1,130,6.43,899,10233.25,9530.77,702.4799999999996,1023.33,Medium,25,2025-10-01
CUST0503,Meena Patel,Male,45,Jaipur,Retail,Prepaid,108.5,86,12.87,499,8926.63,6408.49,2518.1399999999994,743.89,Medium,20,2025-10-01
CUST0504,Karthik Mehta,Female,26,Lucknow,Premium,Postpaid,282.4,223,19.66,899,9317.26,8143.9,1173.3600000000006,776.44,High,30,2025-10-01
CUST0505,Rahul Reddy,Female,32,Hyderabad,Business,Prepaid,408.6,141,12.32,499,10957.6,9617.98,1339.6200000000008,608.76,High,35,2025-10-01
CUST0506,Sneha Verma,Male,24,Kochi,Premium,Prepaid,389.4,119,8.18,1599,10248.48,5975.58,4272.9,1024.85,Medium,45,2025-10-01
CUST0507,Sneha Reddy,Female,49,Lucknow,Business,Prepaid,389.9,25,2.21,299,18061.94,14321.83,3740.1099999999988,1128.87,Low,25,2025-10-01
CUST0508,Neha Kumar,Male,26,Kochi,Business,Postpaid,102.6,20,2.71,899,18617.75,16647.12,1970.630000000001,1163.61,Low,5,2025-10-01
CUST0509,Rahul Mehta,Female,32,Bangalore,Premium,Postpaid,432.1,290,16.36,1599,3265.56,-300.95,3566.5099999999998,251.2,High,65,2025-10-01
CUST0510,Rajesh Reddy,Female,52,Delhi,Business,Postpaid,488.5,91,19.71,699,14622.19,8833.37,5788.82,913.89,High,45,2025-10-01
CUST0511,Rajesh Pillai,Male,31,Jaipur,Premium,Prepaid,344.4,103,21.95,499,11561.05,10387.23,1173.8199999999997,1156.11,High,45,2025-10-01
CUST0512,Meena Sharma,Female,25,Chennai,Business,Postpaid,590.9,282,20.43,399,8649.87,6121.2,2528.670000000001,617.85,High,35,2025-10-01
CUST0513,Rajesh Mehta,Female,28,Kochi,Retail,Prepaid,378.9,159,24.22,899,16043.24,10717.58,5325.66,844.38,High,30,2025-10-01
CUST0514,Priya Reddy,Male,58,Jaipur,Retail,Postpaid,291.7,237,22.79,399,14991.89,11713.18,3278.709999999999,999.46,High,30,2025-10-01
CUST0515,Karthik Iyer,Female,34,Delhi,Business,Postpaid,118.6,270,22.6,299,11551.64,7889.49,3662.1499999999996,641.76,High,30,2025-10-01
CUST0516,Rahul Iyer,Female,40,Lucknow,Retail,Postpaid,376.8,129,20.57,399,5851.2,4348.67,1502.5299999999997,390.08,High,20,2025-10-01
CUST0517,Rahul Iyer,Male,45,Hyderabad,Business,Prepaid,636.4,192,6.06,699,13052.98,11029.47,2023.5100000000002,725.17,High,15,2025-10-01
